rank,id,dataset_index,score_max_abs_err,true,pred,signed_err
87,37327,37327,0.27310294525523204,-63.6556473345845,-63.38254438932927,0.27310294525523204
88,37005,37005,0.27170182450208813,-80.9667283695162,-81.23843019401829,-0.27170182450208813
89,123385,123385,0.2678708750172518,-54.347259540867526,-54.61513041588478,-0.2678708750172518
90,19833,19833,0.2668297288910253,-63.131172351379064,-62.86434262248804,0.2668297288910253
91,107171,107171,0.2664324398210738,-87.40758535647183,-87.6740177962929,-0.2664324398210738
92,128112,128112,0.2655632327951025,-55.508044551330386,-55.77360778412549,-0.2655632327951025
93,118317,118317,0.2623993704364693,-71.30353546255355,-71.56593483299002,-0.2623993704364693
94,38298,38298,0.26202640892006457,-81.00836177641759,-81.27038818533765,-0.26202640892006457
95,70314,70314,0.2588535837785457,-74.71179205828957,-74.45293847451103,0.2588535837785457
96,107168,107168,0.25851080306165386,-75.96669762971578,-75.70818682665413,0.25851080306165386
97,38874,38874,0.256371441661031,-82.63103520593722,-82.37466376427619,0.256371441661031
98,20240,20240,0.2551534177582653,-68.47439573025622,-68.21924231249795,0.2551534177582653
99,39234,39234,0.25503031667903997,-81.47457867086632,-81.72960898754536,-0.25503031667903997
100,79575,79575,0.2546235160843935,-83.54255681030918,-83.28793329422479,0.2546235160843935
101,38690,38690,0.25322312698699534,-83.02295684933779,-82.7697337223508,0.25322312698699534
102,88314,88314,0.2525445162827964,-73.56744387706931,-73.8199883933521,-0.2525445162827964
103,37405,37405,0.2500433511158917,-83.61376886404469,-83.86381221516058,-0.2500433511158917
104,41628,41628,0.24774448876269162,-81.69757856230717,-81.94532305106986,-0.24774448876269162
105,79582,79582,0.24662395798804937,-75.99497210018308,-75.74834814219503,0.24662395798804937
106,2522,2522,0.24374964839080349,-56.50860573333921,-56.75235538173001,-0.24374964839080349
107,657,657,0.24163808990851976,-66.92155445173557,-66.67991636182705,0.24163808990851976
108,18800,18800,0.24162565176084172,-62.67527399791288,-62.916899649673724,-0.24162565176084172
109,128932,128932,0.240983989671804,-54.59205692028627,-54.351072930614464,0.240983989671804
110,107181,107181,0.2407242518820567,-80.26016256258299,-80.50088681446505,-0.2407242518820567
111,40230,40230,0.24040524997690227,-66.57771283401235,-66.33730758403544,0.24040524997690227
112,79568,79568,0.23536450771644013,-68.04285437948056,-68.278218887197,-0.23536450771644013
113,79578,79578,0.2345935254743381,-73.69035344540316,-73.45575991992882,0.2345935254743381
114,78394,78394,0.23241886168398196,-75.82272350954736,-75.59030464786338,0.23241886168398196
115,38595,38595,0.23077153877238743,-84.25821709816228,-84.02744555938989,0.23077153877238743
116,37613,37613,0.23011047065790535,-70.84603118760208,-71.07614165825998,-0.23011047065790535
117,40229,40229,0.2300526870021713,-74.2928467099191,-74.06279402291693,0.2300526870021713
118,79556,79556,0.22815417752735812,-70.20684052306842,-69.97868634554106,0.22815417752735812
119,107166,107166,0.22774321564065758,-80.87786073097959,-80.65011751533893,0.22774321564065758
120,159,159,0.22670645944890566,-48.11710697054514,-47.89040051109623,0.22670645944890566
121,37075,37075,0.2253038753842702,-75.1053237101587,-74.88001983477443,0.2253038753842702
122,37677,37677,0.22512169310357422,-78.98130806945846,-78.75618637635489,0.22512169310357422
123,69516,69516,0.2247375738370465,-80.45156882726587,-80.67630640110292,-0.2247375738370465
124,117280,117280,0.22396284185924742,-71.7549438276219,-71.97890666948115,-0.22396284185924742
125,78298,78298,0.22341693521593697,-65.27426153802662,-65.49767847324256,-0.22341693521593697
126,39482,39482,0.22326914075529203,-81.65735651933937,-81.43408737858408,0.22326914075529203
127,107187,107187,0.22266479310928844,-79.6769107466971,-79.89957553980639,-0.22266479310928844
128,53942,53942,0.22156913863000227,-64.64537818241661,-64.86694732104661,-0.22156913863000227
129,76369,76369,0.22103557867740165,-72.71442418573133,-72.93545976440873,-0.22103557867740165
130,118322,118322,0.22074383094877703,-74.38971719900292,-74.6104610299517,-0.22074383094877703
131,17440,17440,0.22034581022307975,-69.07511893660921,-69.2954647468323,-0.22034581022307975
132,107178,107178,0.22025764570571482,-82.45263704875833,-82.67289469446405,-0.22025764570571482
133,118321,118321,0.21957574255065992,-79.25418054315378,-79.03460480060312,0.21957574255065992
134,37085,37085,0.2193855120567605,-77.56667363469023,-77.34728812263347,0.2193855120567605
135,18802,18802,0.21819583981414326,-57.617687558871694,-57.83588339868584,-0.21819583981414326
136,82384,82384,0.21434074568969663,-73.96764365649142,-74.18198440218112,-0.21434074568969663
137,37067,37067,0.21409637267061044,-82.3346480482287,-82.12055167555809,0.21409637267061044
138,60038,60038,0.21226275191474997,-71.79655455319516,-71.58429180128041,0.21226275191474997
139,37856,37856,0.21225186853553168,-61.63669964163273,-61.4244477730972,0.21225186853553168
140,37654,37654,0.2117565375956474,-74.5469130701531,-74.33515653255745,0.2117565375956474
141,110597,110597,0.21170824831642676,-79.92282097450516,-80.13452922282158,-0.21170824831642676
142,38355,38355,0.2114543637726456,-81.56295756336476,-81.77441192713741,-0.2114543637726456
143,69695,69695,0.2096363821583509,-68.0378723525937,-68.24750873475205,-0.2096363821583509
144,69505,69505,0.20954035234171897,-81.22861503218883,-81.01907467984711,0.20954035234171897
145,37846,37846,0.2091042855172418,-84.01419088389957,-83.80508659838233,0.2091042855172418
146,111507,111507,0.2090955056482926,-74.19787596497918,-74.40697147062747,-0.2090955056482926
147,143,143,0.20899892708985135,-33.07632079022005,-32.8673218631302,0.20899892708985135
148,98580,98580,0.2087443108903244,-80.12249787573819,-80.33124218662851,-0.2087443108903244
149,107169,107169,0.20854420304385712,-73.48447411549932,-73.27592991245547,0.20854420304385712
150,79571,79571,0.20840628593578003,-88.55119255333557,-88.34278626739979,0.20840628593578003
151,76616,76616,0.20827897783601657,-87.03962690205663,-86.83134792422061,0.20827897783601657
152,107180,107180,0.20779315842082724,-77.09918219593237,-77.3069753543532,-0.20779315842082724
153,79576,79576,0.20730368072690908,-76.09050768335874,-75.88320400263183,0.20730368072690908
154,39241,39241,0.2066126318750321,-74.32778180846799,-74.53439444034302,-0.2066126318750321
155,69509,69509,0.20605876847548643,-73.77509308222216,-73.56903431374667,0.20605876847548643
156,37329,37329,0.20574598564417101,-61.28523636600585,-61.079490380361676,0.20574598564417101
157,17445,17445,0.20462362573016435,-77.32106045911496,-77.1164368333848,0.20462362573016435
158,78076,78076,0.2044447359003243,-67.37473287496687,-67.17028813906654,0.2044447359003243
159,39857,39857,0.20422816579957725,-67.82518770968454,-68.02941587548412,-0.20422816579957725
160,46851,46851,0.20380910997118917,-68.0800780972022,-68.2838872071734,-0.20380910997118917
161,6349,6349,0.20313104800879955,-62.32005659665447,-62.11692554864567,0.20313104800879955
162,99806,99806,0.2023411799027599,-70.55818938602806,-70.76053056593082,-0.2023411799027599
163,78282,78282,0.2013933656126028,-81.12882962661388,-80.92743626100128,0.2013933656126028
164,10087,10087,0.19701294266269542,-62.044105315580964,-61.84709237291827,0.19701294266269542
165,65457,65457,0.19672613361035474,-60.82656064732873,-60.62983451371838,0.19672613361035474
166,121438,121438,0.19661547067880747,-69.13323965699965,-69.32985512767846,-0.19661547067880747
167,7107,7107,0.19551743831834756,-68.02976231447974,-68.22527975279809,-0.19551743831834756
168,11556,11556,0.19521526449534576,-63.53885239623196,-63.734067660727305,-0.19521526449534576
169,82908,82908,0.1948567531799199,-81.55400868193829,-81.7488654351182,-0.1948567531799199
170,39233,39233,0.19351709150942042,-88.97482269344619,-89.1683397849556,-0.19351709150942042
171,122357,122357,0.19338978340965696,-76.92436988356349,-76.73098010015383,0.19338978340965696
172,43010,43010,0.1931272104538948,-69.81058505404326,-70.00371226449715,-0.1931272104538948
173,110601,110601,0.19291054889617953,-75.01203906588489,-75.20494961478107,-0.19291054889617953
174,39843,39843,0.19149644125354826,-68.23766320920913,-68.04616676795558,0.19149644125354826
175,37403,37403,0.19104629005596507,-63.427696328712045,-63.61874261876801,-0.19104629005596507
176,87265,87265,0.18973662627104204,-67.80815878802969,-67.61842216175864,0.18973662627104204
177,107185,107185,0.18858501155932572,-70.5854263343515,-70.39684132279217,0.18858501155932572
178,84943,84943,0.1883161166406353,-71.19431306971273,-71.38262918635337,-0.1883161166406353
179,38880,38880,0.18766165057604667,-75.35969553666655,-75.1720338860905,0.18766165057604667
180,55606,55606,0.18755775546014775,-59.23510331020225,-59.0475455547421,0.18755775546014775
181,77760,77760,0.18750086922591436,-68.36479187040095,-68.55229273962686,-0.18750086922591436
182,55591,55591,0.1872299736860441,-63.148643558932235,-63.33587353261828,-0.1872299736860441
183,79570,79570,0.186957066092873,-65.72406007754034,-65.91101714363322,-0.186957066092873
184,84928,84928,0.18491647821792867,-76.33744808245683,-76.1525316042389,0.18491647821792867
185,79557,79557,0.18463186413282529,-66.9497758771613,-66.76514401302848,0.18463186413282529
186,98469,98469,0.18436316356019233,-72.6400528424856,-72.8244160060458,-0.18436316356019233
187,131696,131696,0.18421701532497536,-58.75661874386424,-58.94083575918921,-0.18421701532497536
188,19835,19835,0.18406556258560158,-58.197971047397004,-58.0139054848114,0.18406556258560158
189,43095,43095,0.1837846753719532,-70.49138640413776,-70.3076017287658,0.1837846753719532
190,39490,39490,0.1837341225327691,-81.96604134682275,-81.78230722428998,0.1837341225327691
191,53932,53932,0.18357754820317496,-59.30479059336358,-59.48836814156675,-0.18357754820317496
192,38297,38297,0.18277784847305156,-88.63919903305941,-88.82197688153246,-0.18277784847305156
193,101494,101494,0.18271755546675195,-71.02981566291191,-71.21253321837867,-0.18271755546675195
194,98180,98180,0.18262200579920318,-77.91475666077167,-78.09737866657088,-0.18262200579920318
195,38689,38689,0.18256127837230451,-90.5828249619517,-90.4002636835794,0.18256127837230451
196,68237,68237,0.1825446332040883,-73.22874451884127,-73.41128915204536,-0.1825446332040883
197,98405,98405,0.18237360867351526,-75.1908187815352,-75.37319239020871,-0.18237360867351526
198,78285,78285,0.18184699945049942,-73.76771543150971,-73.58586843205921,0.18184699945049942
199,7019,7019,0.18164378206711262,-53.6726378237945,-53.854281605861615,-0.18164378206711262
200,79598,79598,0.18145281991746742,-69.12875369270841,-68.94730087279095,0.18145281991746742
201,107193,107193,0.18137380109692458,-67.83338170529532,-68.01475550639225,-0.18137380109692458
202,7018,7018,0.1812823441287037,-57.43496385292383,-57.253681508795125,0.1812823441287037
203,41717,41717,0.1810138264700072,-82.86904940493696,-82.68803557846695,0.1810138264700072
204,77889,77889,0.18033512430884002,-72.12651821618965,-71.94618309188081,0.18033512430884002
205,38869,38869,0.1801760806411039,-89.93650076250196,-89.75632468186086,0.1801760806411039
206,56121,56121,0.17942174356721807,-63.827701304791844,-64.00712304835906,-0.17942174356721807
207,62661,62661,0.1788993413647404,-82.41222404364089,-82.59112338500563,-0.1788993413647404
208,60697,60697,0.1788858057334437,-66.37640397463838,-66.55528978037182,-0.1788858057334437
209,78305,78305,0.17843912990065292,-83.55309265304822,-83.37465352314757,0.17843912990065292
210,59434,59434,0.17828255557105877,-83.30579447429045,-83.48407702986151,-0.17828255557105877
211,38358,38358,0.17632903472986072,-88.446372624574,-88.62270165930386,-0.17632903472986072
212,84649,84649,0.17619697086774977,-76.82442461120809,-77.00062158207584,-0.17619697086774977
213,70310,70310,0.1758274847161374,-73.99000561687717,-74.16583310159331,-0.1758274847161374
214,98404,98404,0.17559920812345808,-72.8161621975778,-72.99176140570125,-0.17559920812345808
215,17503,17503,0.17544153631024528,-61.7853545294347,-61.960796065744944,-0.17544153631024528
216,99184,99184,0.17514009414298926,-80.0326234788954,-80.20776357303839,-0.17514009414298926
217,69507,69507,0.1748660890661995,-73.82685095841953,-73.65198486935333,0.1748660890661995
218,39846,39846,0.17460671710432507,-76.08626554334478,-75.91165882624045,0.17460671710432507
219,46,46,0.17458476743195206,-43.78236421546899,-43.95694898290094,-0.17458476743195206
220,78284,78284,0.17423869426420424,-76.16727446751611,-75.9930357732519,0.17423869426420424
221,57066,57066,0.17371629206172656,-72.75246424835132,-72.57874795628959,0.17371629206172656
222,110615,110615,0.1723052939560148,-74.84152998678474,-75.01383528074075,-0.1723052939560148
223,99204,99204,0.17229066084109945,-68.59053803168354,-68.76282869252464,-0.17229066084109945
224,98984,98984,0.17153815290657803,-72.93333430446728,-73.10487245737386,-0.17153815290657803
225,103380,103380,0.1706275158740027,-71.8889388950738,-72.05956641094781,-0.1706275158740027
226,76615,76615,0.17028555826982483,-94.17529271976673,-94.0050071614969,0.17028555826982483
227,82371,82371,0.1702240991871804,-88.86755318124779,-89.03777728043497,-0.1702240991871804
228,37109,37109,0.16998777438129764,-72.47346488944095,-72.64345266382225,-0.16998777438129764
229,102350,102350,0.1698163840228517,-67.6773756893017,-67.84719207332455,-0.1698163840228517
230,69510,69510,0.16962853141012602,-76.17967969068559,-76.01005115927546,0.16962853141012602
231,107254,107254,0.16916447875337326,-72.5553969802495,-72.72456145900287,-0.16916447875337326
232,37577,37577,0.1687959071714431,-77.97726420609979,-78.14606011327123,-0.1687959071714431
233,13811,13811,0.1685742154804757,-73.50588986209186,-73.33731564661139,0.1685742154804757
234,13773,13773,0.16854568090639077,-68.6276016997108,-68.79614738061719,-0.16854568090639077
235,68729,68729,0.16849227003694978,-64.40287051965424,-64.5713627896912,-0.16849227003694978
236,5838,5838,0.16802181539242156,-74.33311448137101,-74.50113629676343,-0.16802181539242156
237,19077,19077,0.16698597377035185,-71.12641907478428,-71.29340504855463,-0.16698597377035185
238,37006,37006,0.16670483505004086,-80.8237913713674,-80.99049620641745,-0.16670483505004086
239,69772,69772,0.1663038877013605,-89.41417757884483,-89.24787369114347,0.1663038877013605
240,38773,38773,0.16614548423240194,-76.4874115365601,-76.6535570207925,-0.16614548423240194
241,78268,78268,0.16552540598786436,-74.82357039902126,-74.98909580500913,-0.16552540598786436
242,94313,94313,0.16544199723284692,-79.10865787359944,-79.27409987083229,-0.16544199723284692
243,98125,98125,0.16495983609638643,-62.49116160935955,-62.326201773263165,0.16495983609638643
244,99209,99209,0.164920326686115,-67.23739633572404,-67.07247600903793,0.164920326686115
245,6022,6022,0.16489764535799623,-67.37315359603963,-67.20825595068163,0.16489764535799623
246,62945,62945,0.16449139350515907,-71.60874172425065,-71.77323311775581,-0.16449139350515907
247,113184,113184,0.16444401879562065,-91.55532860942185,-91.71977262821747,-0.16444401879562065
248,76620,76620,0.16390259354375303,-74.16391762685089,-74.00001503330714,0.16390259354375303
249,72314,72314,0.16322873860190157,-62.10775351221673,-61.94452477361483,0.16322873860190157
250,3004,3004,0.16310655209235847,-57.92204610593035,-58.08515265802271,-0.16310655209235847
251,76629,76629,0.16286071576178074,-81.41354394855443,-81.25068323279265,0.16286071576178074
252,9984,9984,0.16226075805025175,-51.56043694776599,-51.39817618971574,0.16226075805025175
253,57846,57846,0.16203613973630127,-80.89363888713706,-81.05567502687336,-0.16203613973630127
254,37849,37849,0.16191395322675817,-68.9403152066443,-69.10222915987106,-0.16191395322675817
255,68716,68716,0.1618440801030374,-69.20233155529786,-69.3641756354009,-0.1618440801030374
256,99364,99364,0.1617998149304185,-70.27854155148452,-70.44034136641494,-0.1617998149304185
257,76177,76177,0.16142630467220442,-73.21124276466071,-73.0498164599885,0.16142630467220442
258,69512,69512,0.16131838544970378,-87.92546885306365,-88.08678723851335,-0.16131838544970378
259,92888,92888,0.16109010885702446,-75.95363611134235,-76.11472622019937,-0.16109010885702446
260,88417,88417,0.16107767070934642,-66.13492575151031,-65.97384808080096,0.16107767070934642
261,60607,60607,0.16103084474161733,-82.18332700688916,-82.34435785163078,-0.16103084474161733
262,102033,102033,0.16079808675749518,-69.8391037146157,-69.67830562785821,0.16079808675749518
263,41721,41721,0.16068221077875933,-75.39084614587046,-75.2301639350917,0.16068221077875933
264,78289,78289,0.1605625850643264,-80.40021537378198,-80.5607779588463,-0.1605625850643264
265,116768,116768,0.16011115346918814,-68.0920487168587,-68.25215987032789,-0.16011115346918814
266,61512,61512,0.1597676410965505,-66.04227435528446,-66.20204199638101,-0.1597676410965505
267,78287,78287,0.15967142836598214,-82.91783913668769,-83.07751056505367,-0.15967142836598214
268,38691,38691,0.15958728795521893,-75.89480586779246,-75.73521857983724,0.15958728795521893
269,117745,117745,0.15909323741288972,-73.61198433516256,-73.45289109774967,0.15909323741288972
270,80439,80439,0.15882316498573346,-69.11343391887567,-69.2722570838614,-0.15882316498573346
271,91848,91848,0.15848669479964883,-68.09213249144159,-68.25061918624124,-0.15848669479964883
272,38644,38644,0.15847443956590723,-77.31352220996632,-77.15504777040042,0.15847443956590723
273,62669,62669,0.1584085905487882,-81.0838774292497,-80.92546883870091,0.1584085905487882
274,118402,118402,0.1580778821517015,-80.08348086978367,-80.24155875193537,-0.1580778821517015
275,91814,91814,0.15801294770426466,-72.49359895808084,-72.6516119057851,-0.15801294770426466
276,1459,1459,0.15797618200303987,-49.19021620968124,-49.34819239168428,-0.15797618200303987
277,117307,117307,0.1577652822343225,-72.46405030913229,-72.62181559136661,-0.1577652822343225
278,79554,79554,0.15749402086657938,-64.11391478935548,-64.27140881022206,-0.15749402086657938
279,103338,103338,0.15739524734090082,-80.50267059117323,-80.34527534383233,0.15739524734090082
280,98406,98406,0.15717886015409022,-72.82805635920886,-72.98523521936295,-0.15717886015409022
281,99744,99744,0.15707258715701755,-79.65571614305372,-79.81278873021074,-0.15707258715701755
282,96228,96228,0.1569753055231331,-70.70222473092065,-70.85920003644378,-0.1569753055231331
283,84588,84588,0.15684211559710093,-66.20880908037361,-66.36565119597071,-0.15684211559710093
284,102026,102026,0.15680809360492276,-74.87091840312496,-74.71411030952004,0.15680809360492276
285,77758,77758,0.15678138817020226,-74.30666366285004,-74.14988227467984,0.15678138817020226
286,81420,81420,0.15656939091786626,-73.82124336587003,-73.66467397495217,0.15656939091786626
287,101281,101281,0.15629264213202987,-79.72823347063968,-79.88452611277171,-0.15629264213202987
288,103077,103077,0.15624654782004654,-84.51920309261186,-84.6754496404319,-0.15624654782004654
289,117229,117229,0.15602375864546048,-75.1785203801046,-75.33454413875006,-0.15602375864546048
290,39860,39860,0.15592900922638364,-75.75572981701407,-75.91165882624045,-0.15592900922638364
291,1444,1444,0.15557342453394085,-57.29906904132804,-57.1434956167941,0.15557342453394085
292,56658,56658,0.15534844039211748,-72.60892491460982,-72.4535764742177,0.15534844039211748
293,17442,17442,0.1552771039569052,-64.24662031355547,-64.40189741751237,-0.1552771039569052
294,121381,121381,0.15483884216519073,-80.00247194561234,-80.15731078777753,-0.15483884216519073
295,107179,107179,0.1546241012038081,-75.31188219950855,-75.15725809830474,0.1546241012038081
296,88337,88337,0.15457745815001545,-68.65837861574255,-68.50380115759253,0.15457745815001545
297,682,682,0.15415401238715276,-43.63923186523607,-43.79338587762322,-0.15415401238715276
298,78389,78389,0.1534911322814878,-72.3623046149005,-72.51579574718198,-0.1534911322814878
299,417,417,0.15348088910104707,-51.222796844143886,-51.37627773324493,-0.15348088910104707
300,53997,53997,0.1532116397866048,-59.162284540449036,-59.31549618023564,-0.1532116397866048
