rank,id,dataset_index,score_max_abs_err,true,pred,signed_err
40,19082,19082,0.16224027168937027,-77.90035987066221,-77.73811959897284,0.16224027168937027
41,128498,128498,0.16210711034364067,-54.7099339774868,-54.54782686714316,0.16210711034364067
42,59976,59976,0.1612978990888223,-73.00846858174191,-73.16976648083073,-0.1612978990888223
43,32203,32203,0.15852346050087363,-79.50210575088568,-79.66062921138655,-0.15852346050087363
44,18809,18809,0.15799374174093828,-63.09514635411324,-62.9371526123723,0.15799374174093828
45,4987,4987,0.15768498301622458,-61.194541783072054,-61.35222676608828,-0.15768498301622458
46,28888,28888,0.15532539323612582,-72.42535395130835,-72.58067934454448,-0.15532539323612582
47,82607,82607,0.1551037015451584,-88.39676636501099,-88.55187006655615,-0.1551037015451584
48,26283,26283,0.15316335050738417,-81.46021261029819,-81.61337596080557,-0.15316335050738417
49,4978,4978,0.15166857781878207,-63.65090913197491,-63.802577709793695,-0.15166857781878207
50,38297,38297,0.15143078970140778,-88.63919903305941,-88.79062982276082,-0.15143078970140778
51,129151,129151,0.15063035831553861,-44.48591267410666,-44.33528231579112,0.15063035831553861
52,33001,33001,0.1500867380964337,-79.25886533489393,-79.40895207299036,-0.1500867380964337
53,37317,37317,0.1493645938753616,-83.51203213259578,-83.66139672647114,-0.1493645938753616
54,133835,133835,0.14925045557902195,-69.45517733083398,-69.604427786413,-0.14925045557902195
55,28900,28900,0.14913412231544498,-79.69571649433055,-79.844850616646,-0.14913412231544498
56,10033,10033,0.1486494003838743,-65.48719018812699,-65.63583958851086,-0.1486494003838743
57,24703,24703,0.1476898338733008,-67.21405029836023,-67.36174013223354,-0.1476898338733008
58,67052,67052,0.14660433111748716,-70.05532838239378,-70.20193271351127,-0.14660433111748716
59,82897,82897,0.14638236505561508,-89.30277274837135,-89.44915511342697,-0.14638236505561508
60,39170,39170,0.14581167357391678,-80.04777533773449,-80.19358701130841,-0.14581167357391678
61,54024,54024,0.14561266321106814,-56.892066509695724,-56.746453846484656,0.14561266321106814
62,82600,82600,0.14454810410097707,-81.2319638205372,-81.08741571643623,0.14454810410097707
63,82901,82901,0.14413545026036445,-74.82262436814199,-74.96675981840235,-0.14413545026036445
64,113184,113184,0.14376303748576902,-91.55532860942185,-91.69909164690762,-0.14376303748576902
65,4375,4375,0.14376303748576902,-61.17410297981405,-61.31786601729982,-0.14376303748576902
66,118317,118317,0.1433640107334213,-71.30353546255355,-71.44689947328698,-0.1433640107334213
67,39241,39241,0.14180549253796926,-74.32778180846799,-74.46958730100596,-0.14180549253796926
68,131179,131179,0.141724644578062,-57.05427605184377,-56.91255140726571,0.141724644578062
69,4977,4977,0.14157685011741705,-66.13849623154965,-66.28007308166707,-0.14157685011741705
70,37856,37856,0.14117443945724517,-61.63669964163273,-61.495525202175486,0.14117443945724517
71,21118,21118,0.14067106030415744,-53.87294029069017,-53.73226923038601,0.14067106030415744
72,81580,81580,0.13987136057403404,-61.07837680031662,-61.21824816089065,-0.13987136057403404
73,66867,66867,0.13862681415048428,-67.33214575480088,-67.19351894065039,0.13862681415048428
74,37846,37846,0.138486336247297,-84.01419088389957,-83.87570454765228,0.138486336247297
75,130619,130619,0.1382887891959399,-45.492600741330534,-45.354311952134594,0.1382887891959399
76,71574,71574,0.13805904929176904,-88.93659221741837,-89.07465126671013,-0.13805904929176904
77,93671,93671,0.13788052528980188,-85.28487351399963,-85.42275403928943,-0.13788052528980188
78,103077,103077,0.13771663440275006,-84.51920309261186,-84.65691972701461,-0.13771663440275006
79,37081,37081,0.13613918461487629,-61.50262811615539,-61.63876730077027,-0.13613918461487629
80,81197,81197,0.13578378283636994,-70.05505369138973,-70.1908374742261,-0.13578378283636994
81,7018,7018,0.1356899479869753,-57.43496385292383,-57.299273904936854,0.1356899479869753
82,59434,59434,0.13560507592046633,-83.30579447429045,-83.44139955021092,-0.13560507592046633
83,112956,112956,0.135188397973252,-68.06040186214523,-68.19559026011848,-0.135188397973252
84,76336,76336,0.1350014599302085,-77.67785677347274,-77.54285531354253,0.1350014599302085
85,82597,82597,0.13452368872822262,-88.6612394307449,-88.52671574201668,0.13452368872822262
86,19744,19744,0.13404079593601637,-78.53438566868135,-78.40034487274534,0.13404079593601637
87,37078,37078,0.13380520278587937,-64.48706068300817,-64.35325548022229,0.13380520278587937
88,61439,61439,0.1329850166948745,-66.54911058177095,-66.68209559846582,-0.1329850166948745
89,28874,28874,0.13213190609531011,-74.8657225498464,-74.9978544559417,-0.13213190609531011
90,28899,28899,0.13147634254710283,-82.13674175390042,-82.26821809644753,-0.13147634254710283
91,129150,129150,0.13133220636518672,-53.59875815320993,-53.46742594684474,0.13133220636518672
92,65457,65457,0.13038471217441838,-60.82656064732873,-60.696175935154315,0.13038471217441838
93,37845,37845,0.12985371301692794,-73.17905430178143,-73.30890801479836,-0.12985371301692794
94,3004,3004,0.12959086569026113,-57.92204610593035,-58.05163697162061,-0.12959086569026113
95,133273,133273,0.12943429136066698,-51.071285572310444,-50.94185128094978,0.12943429136066698
96,37390,37390,0.12919824092568888,-72.13745875601307,-72.26665699693876,-0.12919824092568888
97,32267,32267,0.1285211849899497,-74.47132095929555,-74.5998421442855,-0.1285211849899497
98,28872,28872,0.12835509913566057,-77.33316789839591,-77.46152299753157,-0.12835509913566057
99,32224,32224,0.12832436959433835,-81.8122407241608,-81.94056509375514,-0.12832436959433835
100,110094,110094,0.12819779315032065,-84.4753110644233,-84.34711327127297,0.12819779315032065
101,66504,66504,0.12764905134099536,-68.19502249525976,-68.32267154660076,-0.12764905134099536
102,20682,20682,0.12749394032289274,-50.29377403433318,-50.16628009401029,0.12749394032289274
103,53991,53991,0.12628817165386863,-57.099635781458346,-56.97334760980448,0.12628817165386863
104,28885,28885,0.12524995215062518,-74.86860673679621,-74.99385668894683,-0.12524995215062518
105,28924,28924,0.12507142814865801,-65.05442057026812,-65.17949199841678,-0.12507142814865801
106,82903,82903,0.12453512448701076,-82.02370459945814,-82.14823972394515,-0.12453512448701076
107,32202,32202,0.12392199697205797,-81.96892553377256,-82.09284753074462,-0.12392199697205797
108,54873,54873,0.12363518791971728,-63.285243686666945,-63.16160849874723,0.12363518791971728
109,132788,132788,0.12337837675295305,-64.32488260205719,-64.44826097881014,-0.12337837675295305
110,130669,130669,0.12293572502676398,-40.26493799756281,-40.14200227253605,0.12293572502676398
111,75646,75646,0.1227864672546275,-64.30284147271595,-64.42562793997058,-0.1227864672546275
112,43093,43093,0.12102390856307466,-77.85034973712754,-77.97137364569062,-0.12102390856307466
113,38689,38689,0.12095147464424372,-90.5828249619517,-90.46187348730746,0.12095147464424372
114,4590,4590,0.12092879331612494,-61.11140813061502,-61.23233692393114,-0.12092879331612494
115,132392,132392,0.12088343065988738,-61.87313858581183,-61.99402201647172,-0.12088343065988738
116,98187,98187,0.12025640168576501,-85.32501214821241,-85.44526854989817,-0.12025640168576501
117,32992,32992,0.11987228241923731,-81.78241697265184,-81.90228925507108,-0.11987228241923731
118,19846,19846,0.1192840311996406,-63.285163936190656,-63.4044479673903,-0.1192840311996406
119,37013,37013,0.11886442662944319,-68.26372533561516,-68.3825897622446,-0.11886442662944319
120,102566,102566,0.11850774445338175,-91.61342646557023,-91.73193421002361,-0.11850774445338175
121,32246,32246,0.11813249651277147,-71.9861907597151,-72.10432325622787,-0.11813249651277147
122,129430,129430,0.11783315785578452,-52.98437950693187,-52.86654634907609,0.11783315785578452
123,22542,22542,0.1175321729733696,-70.3200912295315,-70.43762340250487,-0.1175321729733696
124,28620,28620,0.11737271774927649,-70.31930543126055,-70.20193271351127,0.11737271774927649
125,129143,129143,0.1171673511271365,-44.26544431154616,-44.148276960419025,0.1171673511271365
126,28988,28988,0.1171139402576955,-65.54754629973468,-65.66466023999237,-0.1171139402576955
127,23750,23750,0.11656446679262444,-57.909499673201935,-58.02606413999456,-0.11656446679262444
128,38880,38880,0.11655678440729389,-75.35969553666655,-75.24313875225926,0.11655678440729389
129,103380,103380,0.11628854111950204,-71.8889388950738,-72.00522743619331,-0.11628854111950204
130,28973,28973,0.11567678545907256,-68.07237998127312,-68.18805676673219,-0.11567678545907256
131,67059,67059,0.11509383874363266,-61.83612851156795,-61.95122235031158,-0.11509383874363266
132,10192,10192,0.11464972370595206,-66.69841774067027,-66.81306746437622,-0.11464972370595206
133,132776,132776,0.11454143865557853,-64.33059683343163,-64.4451382720872,-0.11454143865557853
134,21554,21554,0.11395684571471065,-49.91542753163958,-49.80147068592487,0.11395684571471065
135,113191,113191,0.11336420456063934,-77.31197329475253,-77.1986090901919,0.11336420456063934
136,82380,82380,0.11307154226233251,-81.60962695676426,-81.49655541450193,0.11307154226233251
137,21,21,0.11282424262026325,-42.007938067719806,-42.12076231034007,-0.11282424262026325
138,28972,28972,0.11274654992575961,-71.3290328879093,-71.44177943783507,-0.11274654992575961
139,98180,98180,0.11256596814200748,-77.91475666077167,-78.02732262891368,-0.11256596814200748
140,15738,15738,0.11229745048331097,-57.24919060582761,-57.36148805631092,-0.11229745048331097
141,133402,133402,0.11137556424364448,-45.58985242305789,-45.47847685881425,0.11137556424364448
142,37604,37604,0.11079746474752028,-72.07086948619326,-71.96007202144574,0.11079746474752028
143,103688,103688,0.110240034526214,-73.88459012033854,-73.77435008581233,0.110240034526214
144,4364,4364,0.11021515823085792,-63.67885618649598,-63.789071344726835,-0.11021515823085792
145,18936,18936,0.10995542044111062,-78.3156125524838,-78.42556797292491,-0.10995542044111062
146,54399,54399,0.10980762598046567,-64.44613625052443,-64.33632862454397,0.10980762598046567
147,62998,62998,0.10977616478339769,-88.9517448079132,-88.8419686431298,0.10977616478339769
148,56598,56598,0.10971580318437191,-67.54028315725009,-67.64999896043446,-0.10971580318437191
149,129431,129431,0.10942204340244643,-60.74127958525787,-60.631857541855425,0.10942204340244643
150,98405,98405,0.10917803621123312,-75.1908187815352,-75.29999681774643,-0.10917803621123312
151,658,658,0.10851405862194952,-59.30617927596904,-59.197665217347094,0.10851405862194952
152,96568,96568,0.10839187211240642,-86.93026778104831,-87.03865965316072,-0.10839187211240642
153,63509,63509,0.1078876698466047,-69.50650023769049,-69.39861256784388,0.1078876698466047
154,53857,53857,0.10771362723608036,-60.35482414193393,-60.46253776917001,-0.10771362723608036
155,102194,102194,0.1077103347852244,-72.41414644859469,-72.52185678337992,-0.1077103347852244
156,85951,85951,0.10766021636663936,-74.08935532145551,-74.19701553782215,-0.10766021636663936
157,53990,53990,0.10761192708741874,-60.137622622278286,-60.245234549365705,-0.10761192708741874
158,102524,102524,0.10755030795507992,-70.46597289055035,-70.57352319850543,-0.10755030795507992
159,13811,13811,0.10737999221601058,-73.50588986209186,-73.39850986987585,0.10737999221601058
160,121381,121381,0.10721536967321299,-80.00247194561234,-80.10968731528556,-0.10721536967321299
161,7019,7019,0.10717878688592464,-53.6726378237945,-53.77981661068043,-0.10717878688592464
162,37907,37907,0.1068488101445837,-60.022464397829026,-60.12931320797361,-0.1068488101445837
163,42140,42140,0.10682320219348185,-84.54238926319522,-84.6492124653887,-0.10682320219348185
164,41210,41210,0.10659126732207369,-82.28550712172,-82.39209838904208,-0.10659126732207369
165,80596,80596,0.10584351514989976,-60.729717229507514,-60.835560744657414,-0.10584351514989976
166,129145,129145,0.1058003474608995,-46.70658151444513,-46.600781166984234,0.1058003474608995
167,27087,27087,0.1056649911479326,-62.05488187306037,-61.949216881912434,0.1056649911479326
168,10350,10350,0.10512576086330228,-62.65094790767762,-62.75607366854092,-0.10512576086330228
169,85523,85523,0.10495748004177585,-78.6055984540726,-78.71055593411438,-0.10495748004177585
170,24491,24491,0.10487388837282197,-72.87986746336173,-72.98474135173456,-0.10487388837282197
171,6011,6011,0.10482066041731741,-62.89081539068138,-62.785994730264065,0.10482066041731741
172,39177,39177,0.10443727280653547,-75.61646280408604,-75.72090007689258,-0.10443727280653547
173,102540,102540,0.10419216813170351,-84.16004206688376,-84.26423423501546,-0.10419216813170351
174,38082,38082,0.1040436420153128,-68.43521117513592,-68.53925481715123,-0.1040436420153128
175,10087,10087,0.10359513704315759,-62.044105315580964,-61.94051017853781,0.10359513704315759
176,64567,64567,0.10358032101430581,-67.82051078324366,-67.71693046222936,0.10358032101430581
177,2522,2522,0.10343709940207191,-56.50860573333921,-56.61204283274128,-0.10343709940207191
178,1102,1102,0.103119560808409,-59.25023248771322,-59.35335204852163,-0.103119560808409
179,60667,60667,0.10301493403676432,-76.23200990459009,-76.33502483862685,-0.10301493403676432
180,121358,121358,0.10268642060691491,-85.06748249550583,-85.17016891611274,-0.10268642060691491
181,20242,20242,0.10267617742647417,-58.09298722774838,-57.99031105032191,0.10267617742647417
182,25483,25483,0.10260584701791231,-69.66745755102966,-69.77006339804757,-0.10260584701791231
183,87265,87265,0.10256972151546506,-67.80815878802969,-67.70558906651422,0.10256972151546506
184,129155,129155,0.10238497843965888,-44.00212433526758,-43.89973935682792,0.10238497843965888
185,102351,102351,0.10218999218341196,-64.67813880008907,-64.57594880790566,0.10218999218341196
186,58557,58557,0.10218743138830177,-91.714927603869,-91.8171150352573,-0.10218743138830177
187,23371,23371,0.10215267774037784,-66.57847595095518,-66.4763232732148,0.10215267774037784
188,38298,38298,0.10184282153204549,-81.00836177641759,-81.11020459794963,-0.10184282153204549
189,98946,98946,0.10169795369438361,-62.9469794806937,-62.845281526999315,0.10169795369438361
190,64290,64290,0.1016781989892479,-87.2374036933179,-87.33908189230715,-0.1016781989892479
191,86001,86001,0.10161472785330261,-72.77074430133143,-72.87235902918474,-0.10161472785330261
192,94603,94603,0.10150004081515362,-73.73906708495633,-73.84056712577149,-0.10150004081515362
193,130582,130582,0.10147040875745006,-52.39936074241996,-52.29789033366251,0.10147040875745006
194,125100,125100,0.10128456819802523,-59.15107337945665,-59.04978881125862,0.10128456819802523
195,132730,132730,0.1011880810965522,-71.63306424766415,-71.7342523287607,-0.1011880810965522
196,24644,24644,0.10085984203760745,-76.025688105874,-76.1265479479116,-0.10085984203760745
197,5397,5397,0.1008131989838148,-68.01692193905546,-68.11773513803928,-0.1008131989838148
198,117841,117841,0.10070070691290312,-89.56961052547558,-89.67031123238849,-0.10070070691290312
199,7130,7130,0.10029171135101933,-60.50717901284224,-60.60747072419326,-0.10029171135101933
200,59964,59964,0.09988417910062708,-81.40665467805229,-81.50653885715292,-0.09988417910062708
201,84649,84649,0.0996460251553799,-76.82442461120809,-76.92407063636347,-0.0996460251553799
202,8599,8599,0.09954542249033693,-62.269905253560864,-62.3694506760512,-0.09954542249033693
203,131695,131695,0.09945835545659065,-53.81557848022203,-53.71612012476544,0.09945835545659065
204,29016,29016,0.09897363352501998,-67.68371585216664,-67.78268948569166,-0.09897363352501998
205,98580,98580,0.09874864938319661,-80.12249787573819,-80.22124652512139,-0.09874864938319661
206,97659,97659,0.09840623449417762,-83.65031360523426,-83.55190737074008,0.09840623449417762
207,66595,66595,0.09824892850883771,-75.6719665747878,-75.77021550329664,-0.09824892850883771
208,132772,132772,0.0980290659572347,-66.8358918311933,-66.93392089715053,-0.0980290659572347
209,28919,28919,0.09734716280217981,-72.51174932508002,-72.6090964878822,-0.09734716280217981
210,39233,39233,0.09731606743298471,-88.97482269344619,-89.07213876087917,-0.09731606743298471
211,133116,133116,0.09714998157869559,-68.57398980785365,-68.67113978943235,-0.09714998157869559
212,38690,38690,0.0969231682975078,-83.02295684933779,-82.92603368104028,0.0969231682975078
213,109762,109762,0.09670293991803192,-84.54391549708089,-84.44721255716286,0.09670293991803192
214,2414,2414,0.09665318732731976,-51.17746345413616,-51.27411664146348,-0.09665318732731976
215,78387,78387,0.09653173247352242,-79.72510564232653,-79.82163737480005,-0.09653173247352242
216,98404,98404,0.09636619536104263,-72.8161621975778,-72.91252839293884,-0.09636619536104263
217,83683,83683,0.0961037138622487,-64.78304286926141,-64.87914658312366,-0.0961037138622487
218,38464,38464,0.09608688578009605,-73.14504236986977,-73.24112925564987,-0.09608688578009605
219,102567,102567,0.0960415231238585,-84.19653266554815,-84.292574188672,-0.0960415231238585
220,129025,129025,0.09603274325490929,-50.53633547379286,-50.44030273053795,0.09603274325490929
221,132664,132664,0.09600274536933284,-61.76837572619843,-61.86437847156776,-0.09600274536933284
222,68731,68731,0.09579312599817058,-66.59303297367296,-66.68882609967113,-0.09579312599817058
223,119060,119060,0.09556155695463531,-79.25894947530469,-79.16338791835005,0.09556155695463531
224,109534,109534,0.09550156118348241,-77.02729043400905,-77.12279199519253,-0.09550156118348241
225,66492,66492,0.09522972820968789,-70.37103271510205,-70.46626244331173,-0.09522972820968789
226,12228,12228,0.09480721988074947,-61.78225304072839,-61.68744582084764,0.09480721988074947
227,122144,122144,0.0948064882250037,-89.43630284859682,-89.53110933682183,-0.0948064882250037
228,37391,37391,0.09466710780543508,-72.71801003054134,-72.81267713834677,-0.09466710780543508
229,90101,90101,0.09448712049197638,-75.32315079547698,-75.41763791596895,-0.09448712049197638
230,124719,124719,0.094475779827917,-53.55780445449636,-53.65228023432428,-0.094475779827917
231,90103,90103,0.09425171025577583,-68.34843442580677,-68.44268613606255,-0.09425171025577583
232,28867,28867,0.09422409025137313,-79.61647817706398,-79.71070226731536,-0.09422409025137313
233,130469,130469,0.0941845808411017,-54.2577634100453,-54.1635788292042,0.0941845808411017
234,50165,50165,0.09396929113790975,-69.11370079030894,-69.20767008144685,-0.09396929113790975
235,127893,127893,0.09380997309926897,-56.99699472350767,-56.9031847504084,0.09380997309926897
236,102308,102308,0.09368851824547164,-85.31031757421442,-85.4040060924599,-0.09368851824547164
237,61839,61839,0.09366254446649691,-74.29656974018144,-74.39023228464794,-0.09366254446649691
238,58182,58182,0.09363144909730181,-104.26622876961483,-104.35986021871213,-0.09363144909730181
239,19093,19093,0.09356249054326327,-71.56106566400194,-71.46750317345868,0.09356249054326327
240,117351,117351,0.09336146812711377,-77.91845737553376,-78.01181884366088,-0.09336146812711377
241,91929,91929,0.09325757301121484,-82.10245490234229,-82.1957124753535,-0.09325757301121484
242,132237,132237,0.09324952479801141,-51.170688321930356,-51.077438797132345,0.09324952479801141
243,132665,132665,0.09313538650167175,-61.81346108490834,-61.90659647141001,-0.09313538650167175
244,130583,130583,0.09279150830116123,-48.93290751700988,-48.84011600870872,0.09279150830116123
245,118894,118894,0.09251192434930999,-71.63154606199168,-71.53903413764237,0.09251192434930999
246,52671,52671,0.09250250428158324,-81.5319668209413,-81.43946431665972,0.09250250428158324
247,21126,21126,0.09248713951092213,-49.855750762391835,-49.76326362288091,0.09248713951092213
248,105268,105268,0.09239421923120972,-78.51482412066252,-78.60721833989373,-0.09239421923120972
249,57846,57846,0.09230495723022614,-80.89363888713706,-80.98594384436728,-0.09230495723022614
250,28425,28425,0.09229325073829386,-79.72927095848718,-79.82156420922547,-0.09229325073829386
251,100254,100254,0.09184767238912173,-86.4712898885482,-86.56313756093732,-0.09184767238912173
252,131171,131171,0.09172768084681593,-56.82648820520262,-56.734760524355806,0.09172768084681593
253,79414,79414,0.0916421685815294,-70.11029054492974,-70.20193271351127,-0.0916421685815294
254,82377,82377,0.0916351263949764,-74.54659260493645,-74.45495747854147,0.0916351263949764
255,23827,23827,0.09160915261600167,-38.33886302669998,-38.24725387408398,0.09160915261600167
256,39522,39522,0.09150361127467477,-69.45166776113547,-69.54317137241014,-0.09150361127467477
257,59314,59314,0.09149958716807305,-72.84101105584341,-72.93251064301148,-0.09149958716807305
258,32275,32275,0.09148257617198396,-72.00806424843358,-72.09954682460557,-0.09148257617198396
259,24552,24552,0.09144343258958543,-74.05416853333008,-74.14561196591967,-0.09144343258958543
260,99673,99673,0.09134209826879669,-72.99108114877163,-73.08242324704042,-0.09134209826879669
261,133823,133823,0.09112699147954118,-61.85803574790771,-61.94916273938725,-0.09112699147954118
262,43005,43005,0.09111894326633774,-77.57578274872503,-77.4846638054587,0.09111894326633774
263,40230,40230,0.09111784578271909,-66.57771283401235,-66.66883067979506,-0.09111784578271909
264,9055,9055,0.09106114246242214,-60.291911990978406,-60.38297313344083,-0.09106114246242214
265,117633,117633,0.09101212152745575,-74.33719638877665,-74.24618426724919,0.09101212152745575
266,87034,87034,0.09098724523209967,-63.44037592278619,-63.53136316801829,-0.09098724523209967
267,97016,97016,0.09072705015751126,-69.70895386393568,-69.61822681377816,0.09072705015751126
268,6022,6022,0.0906865347205894,-67.37315359603963,-67.28246706131904,0.0906865347205894
269,89491,89491,0.09061812490836019,-72.86299127484381,-72.95360939975217,-0.09061812490836019
270,117553,117553,0.09044947825896088,-77.39385215760558,-77.48430163586454,-0.09044947825896088
271,56497,56497,0.09037558102863841,-57.69442361348774,-57.78479919451638,-0.09037558102863841
272,100963,100963,0.09030607373279054,-77.40109262286569,-77.3107865491329,0.09030607373279054
273,56071,56071,0.0901846188789932,-61.60227597045014,-61.69246058932913,-0.0901846188789932
274,27560,27560,0.09014510946872178,-76.07510376911523,-76.16524887858395,-0.09014510946872178
275,28436,28436,0.09013559794402681,-79.71331793660647,-79.8034535345505,-0.09013559794402681
276,81577,81577,0.08980342623544857,-67.73873892504344,-67.82854235127888,-0.08980342623544857
277,130661,130661,0.08966002170927823,-47.656692106160335,-47.56703208445106,0.08966002170927823
278,129235,129235,0.08965563177480362,-50.48732770862989,-50.39767207685509,0.08965563177480362
279,10290,10290,0.08955758990487084,-59.61870163783897,-59.529144047934096,0.08955758990487084
280,10754,10754,0.08954149347846396,-61.36425811317167,-61.453799606650136,-0.08954149347846396
281,50595,50595,0.08948844843689585,-75.01138313650881,-75.10087158494571,-0.08948844843689585
282,129099,129099,0.08936589609947987,-47.81827096105553,-47.72890506495605,0.08936589609947987
283,79767,79767,0.0892556904527737,-71.96894069511109,-72.05819638556386,-0.0892556904527737
284,99840,99840,0.08919395699922461,-62.184845151525224,-62.27403910852445,-0.08919395699922461
285,117806,117806,0.08917978116915037,-70.97898865860134,-70.88980887743219,0.08917978116915037
286,8595,8595,0.08917877514249994,-69.3889160257022,-69.4780948008447,-0.08917877514249994
287,132393,132393,0.0891207914246479,-58.6155547844246,-58.70467557584925,-0.0891207914246479
288,4958,4958,0.08904265287742419,-70.94132996010671,-71.03037261298414,-0.08904265287742419
289,100766,100766,0.08895909550483339,-82.42526214903046,-82.51422124453529,-0.08895909550483339
290,63038,63038,0.08885373707744293,-88.46703311952297,-88.55588685660041,-0.08885373707744293
291,23818,23818,0.0887878880603239,-40.91754858318018,-40.828760695119854,0.0887878880603239
292,133806,133806,0.08846303290920332,-74.24600976735383,-74.33447280026303,-0.08846303290920332
293,66723,66723,0.08830645857960917,-66.99608602758963,-67.08439248616924,-0.08830645857960917
294,54019,54019,0.08826841248082928,-61.27696207117697,-61.18869365869614,0.08826841248082928
295,100187,100187,0.08815866411896423,-85.0155642037862,-85.10372286790516,-0.08815866411896423
296,93853,93853,0.08807671867543831,-77.90351842851669,-77.99159514719213,-0.08807671867543831
297,81202,81202,0.08805550065881107,-64.37356551206904,-64.46162101272785,-0.08805550065881107
298,56474,56474,0.08804525747837033,-60.13231665480998,-60.04427139733161,0.08804525747837033
299,88314,88314,0.08804397708081524,-73.56744387706931,-73.65548785415012,-0.08804397708081524
300,58372,58372,0.08799660237127682,-68.96891014232824,-69.05690674469952,-0.08799660237127682
